14542639|000000000005|16|INR|20180806203146|S|Y|107413458975
14542622|000000000005|1000|INR|20180806202933|S|Y|107413456248
14542611|000000000005|398|INR|20180806202749|S|Y|107413455738
14542544|000000000005|20|INR|20180806201813|S|Y|107413450620
14542538|000000000005|500|INR|20180806201654|S|Y|107413450875
14542480|000000000005|500|INR|20180806200958|S|Y|107413446587
14542463|000000000005|200|INR|20180806200806|S|Y|107413445876
14542433|000000000005|2115|INR|20180806200403|S|Y|107413443819
14542410|000000000005|500|INR|20180806200031|S|Y|107413441477
14542322|000000000005|10546|INR|20180806194201|S|Y|107413431152
14542303|000000000005|2000|INR|20180806193830|S|Y|107413427673
14542293|000000000005|300|INR|20180806193704|S|Y|107413427988
14542267|000000000005|150|INR|20180806193221|S|Y|107413425838
14542204|000000000005|8587|INR|20180806192247|S|Y|107413418355
14542134|000000000005|100|INR|20180806191250|S|Y|107413414925
14542119|000000000005|137|INR|20180806191110|S|Y|107413413923
14542090|000000000005|6056|INR|20180806190755|S|Y|107413411061
14542068|000000000005|476.5|INR|20180806190234|S|Y|107413408781
14542037|000000000005|500|INR|20180806185754|S|Y|107413404301
14542030|000000000005|2369.68|INR|20180806185703|S|Y|107413407042
14542013|000000000005|999|INR|20180806185428|S|Y|107413403117
14541922|000000000005|300|INR|20180806184149|S|Y|107413398154
14541910|000000000005|400|INR|20180806184026|S|Y|107413397660
14541890|000000000005|99|INR|20180806183644|S|Y|107413394941
14541856|000000000005|100|INR|20180806183135|S|Y|107413391347
14541837|000000000005|3223|INR|20180806182932|S|Y|107413390618
14541814|000000000005|600|INR|20180806182729|S|Y|107413390820
14541790|000000000005|2500|INR|20180806182331|S|Y|107413384850
14541691|000000000005|10000|INR|20180806181232|S|Y|107413382404
14541679|000000000005|300|INR|20180806181047|S|Y|107413381888
14541582|000000000005|300|INR|20180806180040|S|Y|107413376435
14541567|000000000005|3343|INR|20180806175946|S|Y|107413376289
14541330|000000000005|1872.15|INR|20180806173917|S|Y|107413362382
14541168|000000000005|30|INR|20180806172650|S|Y|107413358111
14541160|000000000005|500|INR|20180806172609|S|Y|107413358405
14541044|000000000005|740.32|INR|20180806171647|S|Y|CCAFH1BBT923
14540943|000000000005|2685|INR|20180806170851|S|Y|107413349186
14540844|000000000005|1329|INR|20180806170139|S|Y|107413345230
14540753|000000000005|4058|INR|20180806165323|S|Y|107413341030
14540607|000000000005|24440|INR|20180806163915|S|Y|107413333048
14540586|000000000005|3500|INR|20180806163758|S|Y|107413329517
14540548|000000000005|2068|INR|20180806163456|S|Y|107413331140
14540520|000000000005|150|INR|20180806163301|S|Y|107413330317
14540337|000000000005|215|INR|20180806161940|S|Y|107413323053
14540334|000000000005|5220|INR|20180806161914|S|Y|107413318735
14540246|000000000005|399|INR|20180806161348|S|Y|107413317968
14540150|000000000005|250|INR|20180806160611|S|Y|107413313956
14539874|000000000005|720|INR|20180806154713|S|Y|107413305419
14539843|000000000005|99|INR|20180806154530|S|Y|107413304372
14539774|000000000005|280|INR|20180806154229|S|Y|107413302812
14539711|000000000005|500|INR|20180806153834|S|Y|107413300503
14539602|000000000005|390|INR|20180806153046|S|Y|107413297075
14539469|000000000005|250|INR|20180806152220|S|Y|107413289463
14539375|000000000005|2799|INR|20180806151308|S|Y|107413285682
14539357|000000000005|200|INR|20180806151147|S|Y|107413286693
14539222|000000000005|2000|INR|20180806150133|S|Y|107413281322
14539212|000000000005|1000|INR|20180806150035|S|Y|107413280854
14539121|000000000005|2199|INR|20180806145313|S|Y|107413276201
14539089|000000000005|2356|INR|20180806145000|S|Y|107413275051
14539076|000000000005|1550|INR|20180806144850|S|Y|107413274545
14539048|000000000005|200|INR|20180806144606|S|Y|107413273456
14538985|000000000005|1|INR|20180806144108|S|Y|107413270957
14538948|000000000005|4143|INR|20180806143845|S|Y|107413266679
14538933|000000000005|1500|INR|20180806143738|S|Y|107413269335
14538835|000000000005|1|INR|20180806143205|S|Y|107413265624
14538828|000000000005|428|INR|20180806143136|S|Y|107413265929
14538809|000000000005|200|INR|20180806143017|S|Y|107413265420
14538700|000000000005|5|INR|20180806142159|S|Y|107413261393
14538582|000000000005|2795|INR|20180806141403|S|Y|107413257467
14538563|000000000005|500|INR|20180806141249|S|Y|107413256672
14538481|000000000005|149|INR|20180806140704|S|Y|107413253574
14538401|000000000005|3059|INR|20180806140153|S|Y|107413249245
14538269|000000000005|200|INR|20180806135140|S|Y|107413244618
14538198|000000000005|500|INR|20180806134715|S|Y|107413241524
14538145|000000000005|184|INR|20180806134325|S|Y|107413240870
14538061|000000000005|5414.64|INR|20180806133655|S|Y|107413237357
14537951|000000000005|200|INR|20180806132908|S|Y|107413232006
14537861|000000000005|3567.84|INR|20180806132321|S|Y|107413229676
14537834|000000000005|97|INR|20180806132153|S|Y|107413228903
14537821|000000000005|26|INR|20180806132059|S|Y|107413227191
14537797|000000000005|273|INR|20180806131932|S|Y|107413225059
14537653|000000000005|90|INR|20180806131016|S|Y|107413220565
14537417|000000000005|26|INR|20180806125241|S|Y|107413211564
14537313|000000000005|980|INR|20180806124554|S|Y|107413207653
14537309|000000000005|1400|INR|20180806124550|S|Y|CCAFH2BBT919
14537250|000000000005|250|INR|20180806124129|S|Y|107413204921
14537167|000000000005|2520|INR|20180806123637|S|Y|107413201909
14537100|000000000005|399|INR|20180806123230|S|Y|107413198829
14537086|000000000005|350|INR|20180806123150|S|Y|107413197127
14536962|000000000005|234.82|INR|20180806122439|S|Y|CCAFH1BBT917
14536868|000000000005|4128.82|INR|20180806122005|S|Y|107413189464
14536805|000000000005|200|INR|20180806121639|S|Y|107413186600
14536572|000000000005|102|INR|20180806120129|S|Y|107413178998
14536482|000000000005|2273|INR|20180806115658|S|Y|107413172253
14536453|000000000005|15|INR|20180806115539|S|Y|107413176155
14536449|000000000005|55|INR|20180806115529|S|Y|107413175369
14536439|000000000005|80|INR|20180806115503|S|Y|107413175389
14536355|000000000005|149|INR|20180806115013|S|Y|107413172933
14536340|000000000005|500|INR|20180806114913|S|Y|107413168945
14536264|000000000005|970|INR|20180806114534|S|Y|107413170082
14536227|000000000005|1849|INR|20180806114324|S|Y|107413169540
14536221|000000000005|2508|INR|20180806114301|S|Y|107413167232
14536135|000000000005|30|INR|20180806113740|S|Y|107413164635
14536075|000000000005|500|INR|20180806113414|S|Y|107413163352
14536055|000000000005|1000|INR|20180806113254|S|Y|107413162366
14536003|000000000005|225|INR|20180806112935|S|Y|107413159126
14535939|000000000005|3540|INR|20180806112457|S|Y|107413158393
14535857|000000000005|1115|INR|20180806111909|S|Y|107413154746
14535775|000000000005|885|INR|20180806111327|S|Y|107413149092
14535669|000000000005|6477|INR|20180806110638|S|Y|107413146514
14535656|000000000005|206.5|INR|20180806110549|S|Y|107413147592
14535540|000000000005|11|INR|20180806105812|S|Y|107413142519
14535335|000000000005|8345|INR|20180806104344|S|Y|107413135086
14535234|000000000005|4017|INR|20180806103558|S|Y|107413130408
14535031|000000000005|500|INR|20180806101901|S|Y|107413121719
14535030|000000000005|500|INR|20180806101858|S|Y|107413120752
14534957|000000000005|209|INR|20180806101303|S|Y|107413117588
14534928|000000000005|400|INR|20180806101043|S|Y|107413117661
14534926|000000000005|500|INR|20180806101039|S|Y|107413117928
14534891|000000000005|2681|INR|20180806100801|S|Y|107413115658
14534885|000000000005|480|INR|20180806100708|S|Y|107413115304
14534856|000000000005|200|INR|20180806100433|S|Y|107413115272
14534825|000000000005|7590|INR|20180806100214|S|Y|107413113853
14534787|000000000005|500|INR|20180806095843|S|Y|107413110960
14534725|000000000005|3743|INR|20180806095224|S|Y|107413109392
14534722|000000000005|1000|INR|20180806095200|S|Y|107413108701
14534698|000000000005|50|INR|20180806095014|S|Y|107413108705
14534444|000000000005|255|INR|20180806091730|S|Y|107413094670
14534330|000000000005|100|INR|20180806085917|S|Y|107413088518
14534309|000000000005|50|INR|20180806085304|S|Y|107413085995
14534307|000000000005|800|INR|20180806085224|S|Y|107413085572
14534301|000000000005|100|INR|20180806085040|S|Y|107413084855
14534295|000000000005|249|INR|20180806084922|S|Y|107413084618
14534285|000000000005|199|INR|20180806084646|S|Y|107413083569
14534271|000000000005|509|INR|20180806084236|S|Y|107413082256
14534267|000000000005|200|INR|20180806084151|S|Y|107413082002
14534260|000000000005|199|INR|20180806084001|S|Y|107413081765
14534258|000000000005|119|INR|20180806083915|S|Y|107413081012
14534241|000000000005|40|INR|20180806083111|S|Y|107413078367
14534236|000000000005|10|INR|20180806082732|S|Y|107413077034
14534230|000000000005|124|INR|20180806082412|S|Y|CCAFH1BBT913
14534229|000000000005|199|INR|20180806082329|S|Y|107413075591
14534221|000000000005|30|INR|20180806081801|S|Y|107413074304
14534197|000000000005|49|INR|20180806080742|S|Y|107413071088
14534194|000000000005|300|INR|20180806080655|S|Y|107413070443
14534160|000000000005|10|INR|20180806075154|S|Y|107413066992
14534157|000000000005|100|INR|20180806074856|S|Y|107413065217
14534141|000000000005|149|INR|20180806073640|S|Y|107413063305
14534124|000000000005|20|INR|20180806072733|S|Y|107413060656
14534116|000000000005|3000|INR|20180806071730|S|Y|107413059065
14534015|000000000005|3538.82|INR|20180806005724|S|Y|107413038871
14534006|000000000005|35475|INR|20180806004923|S|Y|107413037845
14534002|000000000005|26|INR|20180806002905|S|Y|107413035259
14533999|000000000005|3759.21|INR|20180806001213|S|Y|107413032143
